Granja,FechaFin,Gen,Talla,Biomasa,Num
Tocha Sole,2025-01-31,24 3SG,e.400 - 500,4157.088228050528,8482.0
Couso i+d,2025-01-31,24 5SG,b.100 - 200,4.994492751693064,49.0
Cervo Sole,2025-01-31,24 4SG,c.200 - 300,499.76446529178486,1829.0
Couso i+d,2025-01-31,24 4SG,c.200 - 300,4.957349385316254,19.0
Tocha Sole,2025-01-31,24 4SG,b.100 - 200,4.89798447467911,25.0
Tocha Sole,2025-01-31,24 3SG,e.400 - 500,1463.5410297645374,3173.0
Cervo Sole,2025-01-31,24 2SG,g.600 - 800,950.6032006077444,1512.0
Tocha Sole,2025-01-31,24 2SG,g.600 - 800,4999.334665081218,6289.0
Tocha Sole,2025-01-31,24 5SG,b.100 - 200,0.1011025208701611,1.0
Hafnir_P,2025-02-28,23 6SG,h.800 - 10000,999.9769379251954,1243.0
Hafnir_P,2025-02-28,23 6SG,g.600 - 800,5549.450051937095,7192.0
Hafnir_P,2025-02-28,23 6SG,g.600 - 800,5248.533499411099,6579.0
Hafnir_P,2025-02-28,23 6SG,g.600 - 800,2701.6526697670874,3664.0
Tocha Sole,2025-02-28,23 6SG,h.800 - 10000,498.9330502234626,445.0
Anglet_P,2025-02-28,23 6SG,h.800 - 10000,3499.301329231296,4314.0
Anglet_P,2025-02-28,23 6SG,h.800 - 10000,290.38421537393555,346.0
Anglet_P,2025-02-28,23 6SG,g.600 - 800,4288.085916659233,5543.0
Couso i+d,2025-02-28,24 1SG,g.600 - 800,481.8083125957396,672.0
Cervo Sole,2025-02-28,24 1SG,h.800 - 10000,2499.4167941999176,2192.0
Anglet_P,2025-02-28,24 1SG,g.600 - 800,2017.306411222457,2976.0
Couso i+d,2025-02-28,24 1SG,g.600 - 800,1315.277739093383,1692.0
Hafnir_P,2025-02-28,24 3SG,c.200 - 300,999.8979048343983,4654.0
Hafnir_P,2025-02-28,24 1SG,f.500 - 600,1906.4639102666397,3281.0
Hafnir_P,2025-02-28,24 4SG,d.300 - 400,1499.733642971126,4806.0
Couso i+d,2025-02-28,24 2SG,e.400 - 500,4.860913517260609,12.0
Tocha Sole,2025-02-28,24 2SG,h.800 - 10000,1.052945457748517,1.0
Anglet_P,2025-02-28,24 2SG,g.600 - 800,4618.378005593174,6377.0
Anglet_P,2025-02-28,24 2SG,g.600 - 800,1575.6149304707776,2232.0
Anglet_P,2025-02-28,24 2SG,f.500 - 600,1723.6207252016477,3251.0
Tocha Sole,2025-02-28,24 4SG,c.200 - 300,499.9717586999331,1924.0
Hafnir_P,2025-02-28,24 2SG,e.400 - 500,3504.147720882471,7529.0
Hafnir_P,2025-02-28,24 2SG,e.400 - 500,159.01419144829734,387.0
Hafnir_P,2025-02-28,24 2SG,e.400 - 500,129.73477837532155,267.0
Hafnir_P,2025-02-28,24 2SG,f.500 - 600,5403.907404408409,9344.0
Tocha Sole,2025-02-28,24 2SG,e.400 - 500,3417.923120046806,8201.0
Tocha Sole,2025-02-28,24 2SG,e.400 - 500,2048.422279893772,5056.0
Cervo Sole,2025-02-28,24 2SG,f.500 - 600,3114.308604621967,5642.0
Tocha Sole,2025-02-28,24 5SG,b.100 - 200,4.9000314425396825,48.0
Couso i+d,2025-02-28,24 2SG,g.600 - 800,323.0318287677557,527.0
Anglet_P,2025-02-28,24 2SG,f.500 - 600,2543.4278355729516,4620.0
Couso i+d,2025-02-28,24 2SG,h.800 - 10000,299.9522026669797,328.0
Cervo Sole,2025-02-28,24 2SG,f.500 - 600,5450.79940212029,10198.0
Anglet_P,2025-02-28,24 2SG,f.500 - 600,732.6438147273683,1224.0
Couso i+d,2025-02-28,24 2SG,g.600 - 800,79.26882869889155,117.0
Cervo Sole,2025-02-28,24 2SG,g.600 - 800,277.2211406773787,385.0
Anglet_P,2025-02-28,24 2SG,e.400 - 500,1533.0200020264758,3106.0
Anglet_P,2025-02-28,24 2SG,e.400 - 500,390.9789284018293,873.0
Anglet_P,2025-02-28,24 3SG,e.400 - 500,1633.8579867418064,3817.0
Couso i+d,2025-02-28,24 2SG,f.500 - 600,302.85061447866735,506.0
Cervo Sole,2025-02-28,24 2SG,f.500 - 600,2434.338402949784,4368.0
Hafnir_P,2025-02-28,24 3SG,f.500 - 600,2689.2087884796047,4620.0
Hafnir_P,2025-02-28,24 3SG,e.400 - 500,1206.994356619114,2555.0
Tocha Sole,2025-02-28,24 3SG,f.500 - 600,3379.461036638215,5735.0
Cervo Sole,2025-02-28,24 3SG,g.600 - 800,6011.7655284125485,9908.0
Cervo Sole,2025-02-28,24 3SG,e.400 - 500,2999.544252550556,6068.0
Cervo Sole,2025-02-28,24 3SG,g.600 - 800,6564.69037546838,10024.0
Cervo Sole,2025-02-28,24 3SG,d.300 - 400,1499.9295228303738,3841.0
Cervo Sole,2025-02-28,24 3SG,e.400 - 500,0.4302692690884613,1.0
Cervo Sole,2025-02-28,24 3SG,f.500 - 600,0.5103319931596847,1.0
Tocha Sole,2025-02-28,24 3SG,e.400 - 500,3533.404669070117,7149.0
Tocha Sole,2025-02-28,24 3SG,d.300 - 400,2479.0983759260457,6560.0
Anglet_P,2025-02-28,24 3SG,d.300 - 400,1499.9827349396153,4179.0
Tocha Sole,2025-02-28,24 3SG,d.300 - 400,2520.8055864217745,7958.0
Tocha Sole,2025-02-28,24 3SG,g.600 - 800,4665.096050401896,7631.0
Hafnir_P,2025-02-28,24 5SG,b.100 - 200,999.9484761977344,5964.0
Couso i+d,2025-02-28,24 5SG,b.100 - 200,4.918928206013127,43.0
Cervo Sole,2025-02-28,24 4SG,c.200 - 300,499.8691310437841,2019.0
Couso i+d,2025-02-28,24 4SG,g.600 - 800,0.6008772591144126,1.0
Anglet_P,2025-02-28,24 4SG,c.200 - 300,499.91007451024893,1762.0
Anglet_P,2025-02-28,24 4SG,e.400 - 500,441.76496605173526,973.0
Couso i+d,2025-02-28,24 4SG,f.500 - 600,896.6662822608548,1689.0
Couso i+d,2025-02-28,24 4SG,d.300 - 400,4.700117802941071,14.0
Anglet_P,2025-02-28,24 3SG,g.600 - 800,0.6091270508635146,1.0
