Granja,Edad,PesoMedio,Type
Couso_P,405,907.8014184,Historical
Couso_P,524,1456.140351,Historical
Couso_P,405,746.835443,Historical
Couso_P,678,2166.666667,Historical
Cervo_P,439,692.6,Historical
Cervo_P,474,842.7619048,Historical
Cervo_P,439,768.2380952,Historical
Cervo_P,474,859.6190476,Historical
Cervo_P,530,1120,Historical
Cervo_P,496,871.7333333,Historical
Cervo_P,481,1140,Historical
Cervo_P,453,978.4722222,Historical
Cervo_P,377,532.1,Historical
Cervo_P,377,545.5,Historical
Cervo_P,412,694.5,Historical
Couso_P,608,1876.54321,Historical
Lira_P,611,1210,Historical
Lira_P,648,1186.585366,Historical
Lira_P,707,2090.566038,Historical
Lira_P,742,2206.010929,Historical
Couso_P,405,671.2962963,Historical
Couso_P,524,1275.280899,Historical
Couso_P,643,1703.947368,Historical
Couso_P,433,846.5909091,Historical
Couso_P,552,1402.597403,Historical
Couso_P,587,1535.031847,Historical
Couso_P,524,1136.904762,Historical
Lira_P,573,1248,Historical
Lira_P,549,1063.333333,Historical
Lira_P,771,1950.442478,Historical
Lira_P,725,1924.025974,Historical
Lira_P,844,2245.808775,Historical
Lira_P,753,1870.37037,Historical
Lira_P,872,2364.827927,Historical
Lira_P,698,1477.659574,Historical
Lira_P,733,1570.348837,Historical
Lira_P,594,767.3333333,Historical
Lira_P,652,1038,Historical
Cervo_P,531,1644.285714,Historical
Lira_P,739,974.137931,Historical
Couso_P,452,961.9565217,Historical
Couso_P,510,1352.941176,Historical
Couso_P,629,2014.814815,Historical
Lira_P,604,870,Historical
Lira_P,586,1102,Historical
Lira_P,600,536,Historical
Lira_P,559,940.6666667,Historical
Lira_P,649,1292.5,Historical
Lira_P,694,1901.111111,Historical
Lira_P,820,2103.977273,Historical
Lira_P,645,1040.131579,Historical
Lira_P,660,1755.102041,Historical
Lira_P,779,2329.182911,Historical
Lira_P,659,1422.797927,Historical
Lira_P,778,1806.974511,Historical
Couso_P,461,1106.382979,Historical
Couso_P,496,1277.419355,Historical
Couso_P,615,1886.363636,Historical
Couso_P,433,818.1818182,Historical
Couso_P,552,1493.589744,Historical
Couso_P,587,1679.487179,Historical
Cervo_P,425,817.2,Historical
Cervo_P,377,515.5,Historical
Cervo_P,503,1237,Historical
Lira_P,872,2300.724011,Historical
Lira_P,714,2167.692308,Historical
Couso_P,643,1868.055556,Historical
Couso_P,461,950.8196721,Historical
Couso_P,496,1128.654971,Historical
Couso_P,615,1714.285714,Historical
Lira_P,584,1527.5,Historical
Lira_P,619,1792.432432,Historical
Lira_P,616,873.3333333,Historical
Lira_P,597,1005.333333,Historical
Lira_P,614,903.3333333,Historical
Lira_P,517,878.6666667,Historical
Lira_P,650,1001.550388,Historical
Lira_P,662,1697.986577,Historical
Lira_P,781,2385.21977,Historical
Lira_P,653,1706.25,Historical
Lira_P,772,2308.052166,Historical
Couso_P,753,3228.26087,Historical
Couso_P,788,3555.555556,Historical
Cervo_P,531,1208,Historical
Vilan_P,503,431.2757202,Historical
Lira_P,549,1018.666667,Historical
Lira_P,724,1748.466258,Historical
Lira_P,753,2262.790698,Historical
Lira_P,753,2186.27451,Historical
Lira_P,781,2289.714286,Historical
Vilan_P,962,2886.746988,Historical
Vilan_P,643,1575.531915,Historical
Vilan_P,886,3121.95122,Historical
Vilan_P,756,2432.110092,Historical
Vilan_P,875,3031.884058,Historical
Vilan_P,728,2163.636364,Historical
Vilan_P,847,2955.405405,Historical
Lira_P,589,859.3333333,Historical
Lira_P,807,2301.885391,Historical
Lira_P,719,1653.888889,Historical
Lira_P,754,1789.542484,Historical
Lira_P,814,2469.181912,Historical
Couso_P,433,684.6846847,Historical
Couso_P,552,1204.819277,Historical
Couso_P,524,1421.052632,Historical
Palmeira_P,783,2800,Historical
Palmeira_P,720,4200,Historical
Palmeira_P,754,3500,Historical
Palmeira_P,754,3396,Historical
Couso_P,489,1149.700599,Historical
Couso_P,482,907.6086957,Historical
Couso_P,512,1182.432432,Historical
Couso_P,457,952.6315789,Historical
Couso_P,515,1331.210191,Historical
Couso_P,634,2116.788321,Historical
Cervo_P,495,1145.9,Historical
Palmeira_P,671,1852,Historical
Lira_P,760,1465.700483,Historical
Lira_P,697,1669.273743,Historical
Lira_P,551,1018,Historical
Lira_P,633,1086.813187,Historical
Lira_P,752,1530.196078,Historical
Lira_P,677,1563.225714,Historical
Lira_P,796,2075.496689,Historical
Lira_P,558,944.6666667,Historical
Cervo_P,587,1449.066667,Historical
Cervo_P,622,1612.184874,Historical
Cervo_P,741,1900.952381,Historical
Cervo_P,404,698.5,Historical
Couso_P,524,894.7368421,Historical
Couso_P,585,1355.263158,Historical
Couso_P,643,1633.72093,Historical
Couso_P,489,1011.976048,Historical
Couso_P,524,1189.873418,Historical
Couso_P,585,1620.915033,Historical
Couso_P,643,1824.675325,Historical
Couso_P,524,1657.894737,Historical
Couso_P,585,2033.783784,Historical
Couso_P,643,2539.68254,Historical
Couso_P,489,1375.93985,Historical
Couso_P,643,2447.761194,Historical
Couso_P,419,759.0361446,Historical
Couso_P,538,1443.181818,Historical
Couso_P,573,1762.237762,Historical
Palmeira_P,552,1824,Historical
Palmeira_P,671,1780,Historical
Palmeira_P,706,2012,Historical
Palmeira_P,426,544,Historical
Palmeira_P,398,445.3333333,Historical
Palmeira_P,426,761,Historical
Palmeira_P,426,723,Historical
Palmeira_P,489,988,Historical
Palmeira_P,552,1038,Historical
Lira_P,794,1984.868421,Historical
Lira_P,777,1731.847134,Historical
Lira_P,515,641.3333333,Historical
Lira_P,550,802.6666667,Historical
Lira_P,543,874,Historical
Lira_P,578,1037.333333,Historical
Couso_P,615,2241.37931,Historical
Cervo_P,650,1963.47619,Historical
Cervo_P,167,39.6952381,Historical
Cervo_P,292,294.2222222,Historical
Palmeira_P,536,976,Historical
Palmeira_P,516,920,Historical
Palmeira_P,425,752,Historical
Palmeira_P,544,1420,Historical
Palmeira_P,486,1324,Historical
Palmeira_P,544,1728,Historical
Palmeira_P,516,1344,Historical
Palmeira_P,511,1225,Historical
Palmeira_P,483,1450,Historical
Palmeira_P,483,620,Historical
Cervo_P,587,1667.142857,Historical
Cervo_P,587,1461.344538,Historical
Cervo_P,496,1109.151515,Historical
Cervo_P,615,1624,Historical
Cervo_P,714,2583.72549,Historical
Cervo_P,833,2890,Historical
Cervo_P,524,1450.428571,Historical
Cervo_P,650,2132.066667,Historical
Cervo_P,468,1110.25,Historical
Cervo_P,587,1690.142857,Historical
Cervo_P,167,37.76666667,Historical
Cervo_P,167,44.07619048,Historical
Cervo_P,524,1421.8,Historical
Cervo_P,559,1477.755102,Historical
Cervo_P,678,2083.294118,Historical
Cervo_P,433,844.5714286,Historical
Cervo_P,468,1092.1,Historical
Cervo_P,587,1734,Historical
Cervo_P,292,187.3333333,Historical
Lira_P,593,1021.333333,Historical
Lira_P,551,644,Historical
Lira_P,553,473.3333333,Historical
Lira_P,486,896.6666667,Historical
Palmeira_P,607,1806,Historical
Palmeira_P,572,876,Historical
Palmeira_P,607,1068,Historical
Palmeira_P,544,1208,Historical
Palmeira_P,486,1016,Historical
Palmeira_P,544,1292,Historical
Palmeira_P,572,1978,Historical
Palmeira_P,544,1760,Historical
Palmeira_P,486,920,Historical
Palmeira_P,544,1162,Historical
Cervo_P,587,1820.353461,Historical
Cervo_P,524,1535.882353,Historical
Cervo_P,292,295.2222222,Historical
Lira_P,657,1394.409938,Historical
Lira_P,776,1893.835616,Historical
Lira_P,811,2007.45614,Historical
Lira_P,511,782.6666667,Historical
Palmeira_P,473,846,Historical
Palmeira_P,425,846,Historical
Palmeira_P,453,740,Historical
Palmeira_P,453,990,Historical
Palmeira_P,453,800,Historical
Palmeira_P,486,1224,Historical
Couso_P,543,1575.342466,Historical
Couso_P,487,1386.206897,Historical
Couso_P,606,2171.428571,Historical
Couso_P,546,1312.5,Historical
Couso_P,728,3311.111111,Historical
Couso_P,847,4000,Historical
Palmeira_P,544,1508,Historical
Palmeira_P,572,1588,Historical
Palmeira_P,483,1440,Historical
Palmeira_P,453,988,Historical
Lira_P,496,532.6666667,Historical
Lira_P,615,971.3333333,Historical
Lira_P,650,1136,Historical
Lira_P,528,514.6666667,Historical
Lira_P,647,913.3333333,Historical
Lira_P,523,389,Historical
Cervo_P,615,1644.033613,Historical
Cervo_P,524,1113.5,Historical
Cervo_P,607,1387.307692,Historical
Cervo_P,292,439.7777778,Historical
Couso_P,455,768.1818182,Historical
Couso_P,574,1327.48538,Historical
Couso_P,456,747.0355731,Historical
Couso_P,514,1073.033708,Historical
Palmeira_P,516,1336,Historical
Palmeira_P,635,2012,Historical
Palmeira_P,486,852,Historical
Palmeira_P,544,1128,Historical
Palmeira_P,544,1480,Historical
Palmeira_P,572,1864,Historical
Palmeira_P,607,1976,Historical
Palmeira_P,455,1246,Historical
Palmeira_P,483,890,Historical
Palmeira_P,483,1320,Historical
Palmeira_P,362,264,Historical
Palmeira_P,453,1068,Historical
Palmeira_P,425,796,Historical
Palmeira_P,425,886,Historical
Palmeira_P,574,850,Historical
Palmeira_P,546,888,Historical
Palmeira_P,362,412,Historical
Lira_P,503,648.6666667,Historical
Lira_P,538,786,Historical
Lira_P,606,1178.666667,Historical
Lira_P,599,1208,Historical
Lira_P,583,785.3333333,Historical
Lira_P,527,982.6666667,Historical
Lira_P,643,1576.666667,Historical
Lira_P,762,1990.267179,Historical
Couso_P,571,1693.333333,Historical
Lira_P,790,2308.092486,Historical
Lira_P,723,1657.432432,Historical
Lira_P,758,1797.368421,Historical
Cervo_P,490,1332,Historical
Cervo_P,399,754.0625,Historical
Lira_P,694,1528.66242,Historical
Lira_P,556,815.3333333,Historical
Lira_P,601,894,Historical
Lira_P,636,1042.666667,Historical
Cervo_P,110,21.06666667,Historical
Cervo_P,145,39.84,Historical
Lira_P,598,1072.666667,Historical
Lira_P,499,730,Historical
Lira_P,509,881.3333333,Historical
Lira_P,657,1126.666667,Historical
Lira_P,811,1551.898734,Historical
Lira_P,518,762,Historical
Lira_P,792,2815,Historical
Lira_P,616,1280.263158,Historical
Lira_P,651,1570,Historical
Lira_P,770,1953.125,Historical
Lira_P,685,1804.677182,Historical
Palmeira_P,587,1590,Historical
Palmeira_P,538,1924,Historical
Palmeira_P,475,1314,Historical
Palmeira_P,510,1520,Historical
Palmeira_P,447,1028,Historical
Palmeira_P,566,1868,Historical
Palmeira_P,475,956,Historical
Palmeira_P,629,2112,Historical
Palmeira_P,748,2520,Historical
Palmeira_P,685,2720,Historical
Palmeira_P,629,1668,Historical
Palmeira_P,629,1792,Historical
Palmeira_P,629,2344,Historical
Palmeira_P,587,1768,Historical
Palmeira_P,475,1444,Historical
Palmeira_P,510,1704,Historical
Palmeira_P,510,1712,Historical
Palmeira_P,447,834,Historical
Palmeira_P,566,1562,Historical
Palmeira_P,328,562,Historical
Palmeira_P,389,948,Historical
Palmeira_P,356,452,Historical
Lira_P,548,554.6666667,Historical
Lira_P,502,689.3333333,Historical
Lira_P,621,1190.666667,Historical
Lira_P,660,1433.333333,Historical
Lira_P,779,1983.431953,Historical
Lira_P,814,2167.759563,Historical
Lira_P,526,735.3333333,Historical
Cervo_P,638,1366.8,Historical
Cervo_P,490,1446.928571,Historical
Cervo_P,490,1355.3,Historical
Cervo_P,490,1232.571429,Historical
Cervo_P,279,346.3333333,Historical
Couso_P,486,942.8571429,Historical
Couso_P,605,1687.5,Historical
Palmeira_P,622,2812,Historical
Palmeira_P,356,549.3333333,Historical
Palmeira_P,328,500,Historical
Palmeira_P,389,864,Historical
Palmeira_P,389,756,Historical
Palmeira_P,510,752,Historical
Palmeira_P,328,313.3333333,Historical
Palmeira_P,389,558.6666667,Historical
Palmeira_P,622,1800,Historical
Palmeira_P,265,149.3333333,Historical
Palmeira_P,265,211.2,Historical
Palmeira_P,754,3260,Historical
Palmeira_P,783,3420,Historical
Palmeira_P,754,2800,Historical
Palmeira_P,783,2788,Historical
Palmeira_P,754,3364,Historical
Palmeira_P,783,3348,Historical
Lira_P,675,1878.224228,Historical
Lira_P,508,782.6666667,Historical
Lira_P,543,915.3333333,Historical
Lira_P,594,821.3333333,Historical
Lira_P,629,914.6666667,Historical
Lira_P,611,876.6666667,Historical
Lira_P,669,1416,Historical
Cervo_P,811,3082,Historical
Cervo_P,398,573.9,Historical
Cervo_P,399,802.5,Historical
Cervo_P,644,2368,Historical
Lira_P,687,1426.315789,Historical
Lira_P,806,1837.349896,Historical
Lira_P,642,730,Historical
Lira_P,697,1515.306122,Historical
Lira_P,697,1637.826087,Historical
Lira_P,697,1840.789474,Historical
Lira_P,816,2290.137491,Historical
Lira_P,582,944,Historical
Lira_P,605,1146,Historical
Lira_P,640,1220,Historical
Vilan_P,683,1769.924812,Historical
Vilan_P,837,3000,Historical
Vilan_P,956,3764.179104,Historical
Vilan_P,500,511.6389549,Historical
Vilan_P,683,1451.533742,Historical
Vilan_P,718,1611.428571,Historical
Lira_P,565,1024,Historical
Lira_P,609,1378.235294,Historical
Lira_P,522,780.6666667,Historical
Lira_P,662,1197.986577,Historical
Lira_P,599,822.6666667,Historical
Lira_P,715,1125,Historical
Lira_P,698,1448.780488,Historical
Lira_P,784,2197.972973,Historical
Lira_P,507,577.3333333,Historical
Lira_P,542,676,Historical
Lira_P,661,1270.666667,Historical
Lira_P,586,656,Historical
Lira_P,537,884.6666667,Historical
Lira_P,626,1016,Historical
Lira_P,601,1272.666667,Historical
Lira_P,721,1733.146067,Historical
Lira_P,840,2364.16185,Historical
Lira_P,696,1628.355605,Historical
Lira_P,731,1750,Historical
Lira_P,732,1798.802395,Historical
Cervo_P,468,1017.9,Historical
Cervo_P,377,567.2,Historical
Cervo_P,377,551.8,Historical
Cervo_P,440,855.5555556,Historical
Cervo_P,840,3130,Historical
Cervo_P,453,895.3333333,Historical
Cervo_P,607,1864.142857,Historical
Cervo_P,453,939.1025641,Historical
Cervo_P,468,777.7777778,Historical
Cervo_P,594,1667.755102,Historical
Couso_P,461,995.0738916,Historical
Couso_P,496,1175.438596,Historical
Couso_P,615,1751.445087,Historical
Cervo_P,377,441.8666667,Historical
Cervo_P,412,600.8333333,Historical
Cervo_P,596,1682.605042,Historical
Cervo_P,440,393.6571429,Historical
Cervo_P,440,714.5,Historical
Cervo_P,377,425.2142857,Historical
Cervo_P,474,871.66,Historical
Cervo_P,503,1229.857143,Historical
Cervo_P,880,2200,Historical
Lira_P,540,676.6666667,Historical
Lira_P,659,1282,Historical
Lira_P,481,669.3333333,Historical
Lira_P,548,728.6666667,Historical
Lira_P,578,597.3333333,Historical
Lira_P,544,813.3333333,Historical
Cervo_P,195,58.13333333,Historical
Cervo_P,230,75.4,Historical
Cervo_P,349,216.8666667,Historical
Cervo_P,425,791.1428571,Historical
Cervo_P,286,127.1111111,Historical
Cervo_P,321,195.24,Historical
Cervo_P,286,134.4888889,Historical
Cervo_P,321,199.65,Historical
Cervo_P,230,76.26666667,Historical
Cervo_P,468,1037.8,Historical
Cervo_P,440,581.2,Historical
Cervo_P,440,573.3,Historical
Cervo_P,468,1013.1,Historical
Lira_P,613,810,Historical
Lira_P,583,858.6666667,Historical
Lira_P,609,885.3333333,Historical
Lira_P,644,993.3333333,Historical
Lira_P,698,1606.1861,Historical
Lira_P,596,1075.333333,Historical
Lira_P,710,1364.327485,Historical
Lira_P,745,1504.191617,Historical
Cervo_P,439,685.9047619,Historical
Cervo_P,474,775.6190476,Historical
Cervo_P,481,924.952381,Historical
Cervo_P,377,402.6,Historical
Cervo_P,412,540,Historical
Cervo_P,440,759.5238095,Historical
Cervo_P,349,162.9666667,Historical
Cervo_P,474,493.6,Historical
Cervo_P,503,574.95,Historical
Cervo_P,503,852.5333333,Historical
Cervo_P,503,1110.571429,Historical
Cervo_P,481,1228.95,Historical
Cervo_P,669,2289.795918,Historical
Cervo_P,712,1803.571429,Historical
Cervo_P,440,567.4166667,Historical
Cervo_P,440,939.4444444,Historical
Cervo_P,468,966.5714286,Historical
Lira_P,631,1417.989418,Historical
Lira_P,666,1519.270833,Historical
Lira_P,785,2153.846154,Historical
Lira_P,538,741.3333333,Historical
Lira_P,869,1966.359689,Historical
Lira_P,691,1270.967742,Historical
Couso_P,395,555.0458716,Historical
Couso_P,514,1193.939394,Historical
Couso_P,405,896.5517241,Historical
Couso_P,524,1538.922156,Historical
Couso_P,643,1934.42623,Historical
Couso_P,375,675,Historical
Couso_P,433,965.5172414,Historical
Couso_P,552,1550.387597,Historical
Couso_P,496,1355,Historical
Couso_P,615,1973.451327,Historical
Couso_P,524,1366.27907,Historical
Couso_P,643,1919.463087,Historical
Couso_P,496,1225.165563,Historical
Couso_P,615,1858.156028,Historical
Cervo_P,734,2675.625,Historical
Cervo_P,644,1742,Historical
Cervo_P,481,1136.071429,Historical
Cervo_P,516,1377.428571,Historical
Cervo_P,468,1082.75,Historical
Cervo_P,503,1288.857143,Historical
Cervo_P,468,1088.2,Historical
Cervo_P,503,1328.8,Historical
Cervo_P,277,208.6,Historical
Cervo_P,306,275.7777778,Historical
Cervo_P,277,297.3,Historical
Cervo_P,306,390.9,Historical
Cervo_P,277,438.1,Historical
Lira_P,638,490.6666667,Historical
Lira_P,604,977.3333333,Historical
Lira_P,639,1088.666667,Historical
Lira_P,731,1800,Historical
Lira_P,850,2358.752022,Historical
Lira_P,782,2031.25,Historical
Lira_P,567,832.6666667,Historical
Lira_P,576,809.3333333,Historical
Lira_P,569,1088,Historical
Cervo_P,418,590.04,Historical
Cervo_P,615,1830,Historical
Vilan_P,655,1525.714286,Historical
Vilan_P,809,2721.875,Historical
Vilan_P,746,1693.457944,Historical
Vilan_P,711,760.8695652,Historical
Vilan_P,711,1170,Historical
Vilan_P,805,1556.050955,Historical
Vilan_P,481,556.7099567,Historical
Vilan_P,600,1019.689119,Historical
Vilan_P,509,621.5434084,Historical
Vilan_P,544,765.4166667,Historical
Vilan_P,572,648.6928105,Historical
Vilan_P,496,847.5460123,Historical
Vilan_P,559,708.5603113,Historical
Vilan_P,496,712.5,Historical
Vilan_P,615,1092.571429,Historical
Vilan_P,559,837.9104478,Historical
Vilan_P,481,680.8571429,Historical
Vilan_P,516,839.0070922,Historical
Vilan_P,635,1184.8,Historical
Couso_P,481,968.9119171,Historical
Couso_P,516,1137.142857,Historical
Couso_P,390,561.5763547,Historical
Couso_P,481,1051.428571,Historical
Couso_P,516,1232.704403,Historical
Couso_P,635,2114.035088,Historical
Palmeira_P,475,688,Historical
Palmeira_P,510,920,Historical
Palmeira_P,629,1640,Historical
Palmeira_P,328,624,Historical
Palmeira_P,389,946,Historical
Cervo_P,427,903.2380952,Historical
Cervo_P,427,914.5333333,Historical
Cervo_P,399,831.625,Historical
Cervo_P,398,400.1,Historical
Cervo_P,427,825.5,Historical
Cervo_P,398,585.8,Historical
Cervo_P,398,604.9,Historical
Cervo_P,637,1735,Historical
Cervo_P,336,489,Historical
Cervo_P,371,629.9,Historical
Palmeira_P,293,287,Historical
Palmeira_P,754,2812,Historical
Palmeira_P,783,2848,Historical
Palmeira_P,754,1328,Historical
Couso_P,754,2740.384615,Historical
Couso_P,726,2500,Historical
